Indicator	Country	Region	RegionName	FB	NonFBCompValue	Diff	country_mean_DIFF	quartile
Unemp	MEX	ME14	Jalisco		5.10267414		1.412439346	
Unemp	MEX	ME15	Mexico		5.964468249		1.412439346	
Unemp	MEX	ME16	Michoacan		3.400783419		1.412439346	
Unemp	MEX	ME17	Morelos		3.71080762		1.412439346	
Unemp	MEX	ME18	Nayarit		5.845763456		1.412439346	
Unemp	MEX	ME19	Nuevo Leon		5.137046735		1.412439346	
Unemp	MEX	ME20	Oaxaca		3.169045501		1.412439346	
Unemp	MEX	ME21	Puebla		3.764253741		1.412439346	
Unemp	MEX	ME22	Queretaro		5.312872336		1.412439346	
Unemp	MEX	ME23	Quintana Roo		4.481490516		1.412439346	
Unemp	MEX	ME24	San Luis Potosi		3.20916783		1.412439346	
Unemp	MEX	ME25	Sinaloa		4.992651436		1.412439346	
Unemp	MEX	ME26	Sonora		5.340496194		1.412439346	
Unemp	MEX	ME27	Tabasco		6.905917187		1.412439346	
Unemp	MEX	ME28	Tamaulipas		5.204057118		1.412439346	
Unemp	MEX	ME29	Tlaxcala		5.431244211		1.412439346	
Unemp	MEX	ME30	Veracruz		3.891111401		1.412439346	
Unemp	MEX	ME31	Yucatan		2.747015153		1.412439346	
Unemp	MEX	ME32	Zacatecas		4.30848786		1.412439346	
eduattain	MEX	ME01	Aguascalientes	42.09275398	16.77004484	-25.32270914	-20.55745697	1
eduattain	MEX	ME02	Baja California Norte	14.49886085	14.12105143	-0.377809413	-20.55745697	3
eduattain	MEX	ME03	Baja California Sur	39.43362959	15.22660276	-24.20702683	-20.55745697	1
eduattain	MEX	ME04	Campeche	57.72629568	16.19308198	-41.53321369	-20.55745697	1
eduattain	MEX	ME05	Coahuila	25.01330778	16.34790825	-8.665399533	-20.55745697	1
eduattain	MEX	ME06	Colima	26.9495988	15.37335986	-11.57623894	-20.55745697	1
eduattain	MEX	ME07	Chiapas	4.362148133	9.401889556	5.039741422	-20.55745697	3
eduattain	MEX	ME08	Chihuahua	16.23177894	12.9295118	-3.302267136	-20.55745697	2
eduattain	MEX	ME09	Federal District (MX)	67.87646042	24.11212836	-43.76433206	-20.55745697	1
eduattain	MEX	ME10	Durango		11.79903407		-20.55745697	
eduattain	MEX	ME11	Guanajuato	29.57908677	9.395471492	-20.18361528	-20.55745697	1
eduattain	MEX	ME12	Guerrero		10.57257935		-20.55745697	
eduattain	MEX	ME13	Hidalgo	43.04965848	12.41991506	-30.62974342	-20.55745697	1
eduattain	MEX	ME14	Jalisco	39.75401477	16.17757896	-23.57643581	-20.55745697	1
eduattain	MEX	ME15	Mexico	44.21656169	12.10909209	-32.10746961	-20.55745697	1
eduattain	MEX	ME16	Michoacan	8.50826972	10.14690784	1.638638116	-20.55745697	3
eduattain	MEX	ME17	Morelos	39.7389176	12.98338959	-26.75552801	-20.55745697	1
eduattain	MEX	ME18	Nayarit	34.80377949	14.76317776	-20.04060173	-20.55745697	1
eduattain	MEX	ME19	Nuevo Leon	42.44165063	16.54917425	-25.89247638	-20.55745697	1
eduattain	MEX	ME20	Oaxaca		9.326794235		-20.55745697	
eduattain	MEX	ME21	Puebla	47.01113016	12.68028132	-34.33084884	-20.55745697	1
eduattain	MEX	ME22	Queretaro	59.43657103	15.68813195	-43.74843909	-20.55745697	1
eduattain	MEX	ME23	Quintana Roo	38.33743661	12.97206793	-25.36536867	-20.55745697	1
eduattain	MEX	ME24	San Luis Potosi	34.09053678	13.15410831	-20.93642847	-20.55745697	1
eduattain	MEX	ME25	Sinaloa	29.67900958	18.45874366	-11.22026592	-20.55745697	1
eduattain	MEX	ME26	Sonora	21.35353196	16.679893	-4.673638961	-20.55745697	2
eduattain	MEX	ME27	Tabasco	31.68003468	13.9569612	-17.72307349	-20.55745697	1
eduattain	MEX	ME28	Tamaulipas	19.69983498	15.58822503	-4.111609949	-20.55745697	2
eduattain	MEX	ME29	Tlaxcala		13.6613447		-20.55745697	
eduattain	MEX	ME30	Veracruz		11.66429416		-20.55745697	
eduattain	MEX	ME31	Yucatan	58.14540559	12.7735577	-45.37184789	-20.55745697	1
eduattain	MEX	ME32	Zacatecas	26.8784427	10.5651182	-16.3133245	-20.55745697	1
overQualRate	MEX	ME01	Aguascalientes					
overQualRate	MEX	ME02	Baja California Norte					
overQualRate	MEX	ME03	Baja California Sur					
overQualRate	MEX	ME04	Campeche					
overQualRate	MEX	ME05	Coahuila					
overQualRate	MEX	ME06	Colima					
overQualRate	MEX	ME07	Chiapas					
overQualRate	MEX	ME08	Chihuahua					
overQualRate	MEX	ME09	Federal District (MX)					
overQualRate	MEX	ME10	Durango					
overQualRate	MEX	ME11	Guanajuato					
overQualRate	MEX	ME12	Guerrero					
overQualRate	MEX	ME13	Hidalgo					
overQualRate	MEX	ME14	Jalisco					
overQualRate	MEX	ME15	Mexico					
overQualRate	MEX	ME16	Michoacan					
overQualRate	MEX	ME17	Morelos					
overQualRate	MEX	ME18	Nayarit					
overQualRate	MEX	ME19	Nuevo Leon					
overQualRate	MEX	ME20	Oaxaca					
overQualRate	MEX	ME21	Puebla					
overQualRate	MEX	ME22	Queretaro					
overQualRate	MEX	ME23	Quintana Roo					
overQualRate	MEX	ME24	San Luis Potosi					
overQualRate	MEX	ME25	Sinaloa					
overQualRate	MEX	ME26	Sonora					
overQualRate	MEX	ME27	Tabasco					
overQualRate	MEX	ME28	Tamaulipas					
overQualRate	MEX	ME29	Tlaxcala					
overQualRate	MEX	ME30	Veracruz					
overQualRate	MEX	ME31	Yucatan					
overQualRate	MEX	ME32	Zacatecas					
ShareMig	NLD	NL11	Groningen					
ShareMig	NLD	NL12	Friesland					
ShareMig	NLD	NL13	Drenthe					
ShareMig	NLD	NL21	Overijssel					
ShareMig	NLD	NL22	Gelderland					
ShareMig	NLD	NL23	Flevoland					
ShareMig	NLD	NL31	Utrecht					
ShareMig	NLD	NL32	North Holland					
ShareMig	NLD	NL33	South Holland					
ShareMig	NLD	NL34	Zeeland					
ShareMig	NLD	NL41	North Brabant					
ShareMig	NLD	NL42	Limburg					
ChangeShareMig	NLD	NL11	Groningen					
ChangeShareMig	NLD	NL12	Friesland					
ChangeShareMig	NLD	NL13	Drenthe					
ChangeShareMig	NLD	NL21	Overijssel					
ChangeShareMig	NLD	NL22	Gelderland					
ChangeShareMig	NLD	NL23	Flevoland					
ChangeShareMig	NLD	NL31	Utrecht					
ChangeShareMig	NLD	NL32	North Holland					
ChangeShareMig	NLD	NL33	South Holland					
ChangeShareMig	NLD	NL34	Zeeland					
ChangeShareMig	NLD	NL41	North Brabant					
ChangeShareMig	NLD	NL42	Limburg					
lengthStay	NLD	NL11	Groningen	25.59274245	74.40725755	48.81451509	60.0632019	4
lengthStay	NLD	NL12	Friesland	23.27878846	76.72121154	53.44242308	60.0632019	4
lengthStay	NLD	NL13	Drenthe	15.54510725	84.45489275	68.9097855	60.0632019	4
lengthStay	NLD	NL21	Overijssel	18.99883253	81.00116747	62.00233494	60.0632019	4
lengthStay	NLD	NL22	Gelderland	16.45705008	83.54294993	67.08589985	60.0632019	4
lengthStay	NLD	NL23	Flevoland	15.47382363	84.52617637	69.05235275	60.0632019	4
lengthStay	NLD	NL31	Utrecht	18.1075613	81.8924387	63.7848774	60.0632019	4
lengthStay	NLD	NL32	North Holland	19.5107028	80.4892972	60.97859439	60.0632019	4
lengthStay	NLD	NL33	South Holland	19.49971605	80.50028395	61.00056791	60.0632019	4
lengthStay	NLD	NL34	Zeeland	27.49329892	72.50670108	45.01340215	60.0632019	3
lengthStay	NLD	NL41	North Brabant	19.48596159	80.51403841	61.02807682	60.0632019	4
lengthStay	NLD	NL42	Limburg	20.17720202	79.82279798	59.64559596	60.0632019	4
PartRate	NLD	NL11	Groningen	62.21555951	76.7496732	14.53411368	10.63419151	4
PartRate	NLD	NL12	Friesland	71.82919925	80.29529023	8.466090986	10.63419151	4
PartRate	NLD	NL13	Drenthe	64.06177047	79.91534362	15.85357316	10.63419151	4
PartRate	NLD	NL21	Overijssel	70.60086953	81.08928121	10.48841168	10.63419151	4
PartRate	NLD	NL22	Gelderland	68.67714293	80.69489097	12.01774803	10.63419151	4
PartRate	NLD	NL23	Flevoland	73.3441815	79.58258489	6.238403393	10.63419151	4
PartRate	NLD	NL31	Utrecht	71.47704778	83.05504476	11.57799698	10.63419151	4
PartRate	NLD	NL32	North Holland	72.19998533	82.36875435	10.16876902	10.63419151	4
PartRate	NLD	NL33	South Holland	68.99556893	80.26922535	11.27365642	10.63419151	4
PartRate	NLD	NL34	Zeeland	75.1994765	80.4320245	5.232548002	10.63419151	3
PartRate	NLD	NL41	North Brabant	69.33251091	81.67564334	12.34313243	10.63419151	4
PartRate	NLD	NL42	Limburg	67.75955869	77.17541307	9.415854378	10.63419151	4
Unemp	NLD	NL11	Groningen	14.76553887	8.526569255	6.238969613	6.52401638	3
Unemp	NLD	NL12	Friesland	13.65222768	7.599431782	6.052795894	6.52401638	3
Unemp	NLD	NL13	Drenthe	21.54625861	6.863759302	14.68249931	6.52401638	4
Unemp	NLD	NL21	Overijssel	12.75677685	6.607850896	6.148925955	6.52401638	3
Unemp	NLD	NL22	Gelderland	12.08645091	6.177740853	5.908710061	6.52401638	3
Unemp	NLD	NL23	Flevoland	12.92167618	8.691520808	4.230155374	6.52401638	2
Unemp	NLD	NL31	Utrecht	11.25758713	5.897640928	5.359946205	6.52401638	3
Unemp	NLD	NL32	North Holland	10.01055088	5.950565818	4.059985065	6.52401638	2
Unemp	NLD	NL33	South Holland	14.86768202	6.79000202	8.077679998	6.52401638	4
Unemp	NLD	NL34	Zeeland		4.825868662		6.52401638	
Unemp	NLD	NL41	North Brabant	11.82234061	6.21088589	5.61145472	6.52401638	3
Unemp	NLD	NL42	Limburg	11.63697419	6.243915195	5.393058994	6.52401638	3
eduattain	NLD	NL11	Groningen	25.08290699	30.63657873	5.553671737	8.777273178	3
eduattain	NLD	NL12	Friesland	15.71403314	24.61835905	8.904325911	8.777273178	4
eduattain	NLD	NL13	Drenthe	18.65008499	27.06566249	8.415577502	8.777273178	4
eduattain	NLD	NL21	Overijssel	20.6195075	31.03235635	10.41284885	8.777273178	4
eduattain	NLD	NL22	Gelderland	26.1136359	32.29843597	6.18480007	8.777273178	4
eduattain	NLD	NL23	Flevoland	23.16750992	28.99979682	5.832286908	8.777273178	3
eduattain	NLD	NL31	Utrecht	30.92578724	45.35134269	14.42555546	8.777273178	4
eduattain	NLD	NL32	North Holland	30.12133314	40.75527416	10.63394102	8.777273178	4
eduattain	NLD	NL33	South Holland	24.8394618	34.8712878	10.031826	8.777273178	4
eduattain	NLD	NL34	Zeeland	17.11938847	23.59337806	6.47398959	8.777273178	4
eduattain	NLD	NL41	North Brabant	22.53291926	32.29052213	9.757602878	8.777273178	4
eduattain	NLD	NL42	Limburg	18.36114255	27.06199208	8.700849531	8.777273178	4
overQualRate	NLD	NL11	Groningen		7.112836237		1.728743434	
overQualRate	NLD	NL12	Friesland		4.950632542		1.728743434	
overQualRate	NLD	NL13	Drenthe		5.026402676		1.728743434	
overQualRate	NLD	NL21	Overijssel	7.141961763	5.690628139	1.451333624	1.728743434	2
overQualRate	NLD	NL22	Gelderland	7.481205298	5.58667687	1.894528429	1.728743434	2
overQualRate	NLD	NL23	Flevoland	5.151310629	5.2469048	-0.095594172	1.728743434	2
overQualRate	NLD	NL31	Utrecht	6.469216648	5.82857857	0.640638078	1.728743434	2
overQualRate	NLD	NL32	North Holland	8.418503856	5.922932867	2.495570989	1.728743434	3
overQualRate	NLD	NL33	South Holland	6.360338572	5.482721404	0.877617168	1.728743434	2
overQualRate	NLD	NL34	Zeeland	10.59221822	4.579382905	6.012835311	1.728743434	3
overQualRate	NLD	NL41	North Brabant	7.5203588	5.736001246	1.784357554	1.728743434	2
overQualRate	NLD	NL42	Limburg	5.601585791	5.104182143	0.497403649	1.728743434	2
ShareMig	NOR	NO01	Oslo and Akershus	20.89369852	7.776414394		7.776414394	4
ShareMig	NOR	NO02	Hedmark and Oppland	8.04522895	7.776414394		7.776414394	3
ShareMig	NOR	NO03	South-Eastern Norway	12.62306986	7.776414394		7.776414394	3
ShareMig	NOR	NO04	Agder and Rogaland	12.81011118	7.776414394		7.776414394	3
ShareMig	NOR	NO05	Western Norway	11.43264957	7.776414394		7.776414394	3
ShareMig	NOR	NO06	Trøndelag	8.665610545	7.776414394		7.776414394	3
ShareMig	NOR	NO07	Northern Norway	8.616706763	7.776414394		7.776414394	3
ChangeShareMig	NOR	NO01	Oslo and Akershus	11.19080925	11.19080925		7.776414394	4
ChangeShareMig	NOR	NO02	Hedmark and Oppland	-8.893354416	-8.893354416		7.776414394	1
ChangeShareMig	NOR	NO03	South-Eastern Norway	5.588756084	5.588756084		7.776414394	4
ChangeShareMig	NOR	NO04	Agder and Rogaland	4.597009659	4.597009659		7.776414394	4
ChangeShareMig	NOR	NO05	Western Norway	5.816973686	5.816973686		7.776414394	4
ChangeShareMig	NOR	NO06	Trøndelag	3.623431206	3.623431206		7.776414394	3
ChangeShareMig	NOR	NO07	Northern Norway	3.859097481	3.859097481		7.776414394	3
lengthStay	NOR	NO01	Oslo and Akershus	47.29907205	52.70092795	5.401855893	-15.60897827	1
lengthStay	NOR	NO02	Hedmark and Oppland	60.26819443	39.73180557	-20.53638885	-15.60897827	1
lengthStay	NOR	NO03	South-Eastern Norway	49.48916066	50.51083934	1.021678684	-15.60897827	1
lengthStay	NOR	NO04	Agder and Rogaland	56.85290046	43.14709954	-13.70580091	-15.60897827	1
lengthStay	NOR	NO05	Western Norway	64.79433694	35.20566306	-29.58867388	-15.60897827	1
lengthStay	NOR	NO06	Trøndelag	62.70315571	37.29684429	-25.40631143	-15.60897827	1
lengthStay	NOR	NO07	Northern Norway	63.22460528	36.77539472	-26.44921056	-15.60897827	1
PartRate	NOR	NO01	Oslo and Akershus	77.79888306	80.82785676	3.028973698	1.839075327	3
PartRate	NOR	NO02	Hedmark and Oppland	75.80639799	76.9740891	1.167691115	1.839075327	2
PartRate	NOR	NO03	South-Eastern Norway	72.96813065	75.90239531	2.934264661	1.839075327	3
PartRate	NOR	NO04	Agder and Rogaland	76.08769766	79.11924144	3.031543782	1.839075327	3
PartRate	NOR	NO05	Western Norway	75.00747806	79.68207578	4.674597723	1.839075327	3
PartRate	NOR	NO06	Trøndelag	73.04869197	78.90777368	5.85908171	1.839075327	3
PartRate	NOR	NO07	Northern Norway	83.37036002	75.54773479	-7.822625233	1.839075327	1
Unemp	NOR	NO01	Oslo and Akershus	8.557255431	3.208075346	5.349180084	6.051694393	3
Unemp	NOR	NO02	Hedmark and Oppland	10.53583002	3.143280413	7.392549606	6.051694393	3
Unemp	NOR	NO03	South-Eastern Norway	11.17305234	3.289689514	7.883362827	6.051694393	3
Unemp	NOR	NO04	Agder and Rogaland	8.906026285	3.151626645	5.75439964	6.051694393	3
Unemp	NOR	NO05	Western Norway	9.746977338	2.71511138	7.031865959	6.051694393	3
Unemp	NOR	NO06	Trøndelag	9.871604081	3.245619242	6.625984839	6.051694393	3
Unemp	NOR	NO07	Northern Norway	5.55348411	3.228964729	2.32451938	6.051694393	2
eduattain	NOR	NO01	Oslo and Akershus	43.68548743	52.98501978	9.299532348	-2.256958485	4
eduattain	NOR	NO02	Hedmark and Oppland	40.6624294	29.50982071	-11.15260869	-2.256958485	1
eduattain	NOR	NO03	South-Eastern Norway	34.93867717	34.47751677	-0.461160399	-2.256958485	2
eduattain	NOR	NO04	Agder and Rogaland	38.99177601	36.29692638	-2.694849633	-2.256958485	2
